FROM_DATE,STORE_CODE,MODULE_TYPE,MODULE_NAME,AREA,FLOOR_NAME,INDEX,MODULE_SIZE_WIDTH,MODULE_SIZE_HEIGHT,M2_MODULE,,
2024-04-01,CHA034,GONDOLA,G10,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA034,GONDOLA,G11,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA034,GONDOLA,G12,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA034,GONDOLA,G13,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA034,GONDOLA,G14,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA034,GONDOLA,G15,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA034,GONDOLA,G16,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA034,GONDOLA,G16,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA034,GONDOLA,G17,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA034,GONDOLA,G18,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA034,GONDOLA,G3,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA034,GONDOLA,G4,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA034,GONDOLA,G5,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA034,GONDOLA,G6,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA034,GONDOLA,G7,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA034,GONDOLA,G8,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA034,GONDOLA,G9,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA034,GONDOLA,GP1,HOT&NEW,1,1.25,90,120,1.08,,
2024-04-01,CHA034,GONDOLA,GP2,HOT&NEW,1,1.25,90,120,1.08,,
2024-04-01,CHA034,ISLAND_DISPLAY,IP1,PROMOTION,1,1,280,100,2.8,,
2024-04-01,CHA034,PALLET_DISPLAY,P1,NORMAL,1,1,280,100,2.8,,
2024-04-01,CHA034,PALLET_DISPLAY,P2,NORMAL,1,1,280,100,2.8,,
2024-04-01,CHA034,TREE_DISPLAY,TREE_DISNEY_DIECAST,NORMAL,1,1.25,40,100,0.4,,
2024-04-01,CHA034,TREE_DISPLAY,TREE_HW,NORMAL,1,1.136363636,120,100,1.2,,
2024-04-01,CHA034,TREE_DISPLAY,TREE_PLAYDOH,NORMAL,1,1,157,50,0.785,,
2024-04-01,CHA034,TREE_DISPLAY,TREE_SIKU,NORMAL,1,1.111111111,120,100,1.2,,
2024-04-01,CHA034,WALL_SHELF,W1,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W10,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W11,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W12,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W13,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W14,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W15,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W16,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W17,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W18,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W19,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W2,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W20,NORMAL,1,1.28,90,220,1.98,,
2024-04-01,CHA034,WALL_SHELF,W21,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W22,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W22,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W23,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W24,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W25,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W26,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W27,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W28,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W29,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W3,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W30,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W31,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W32,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W33,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W34,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W35,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W4,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W5,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W6,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W7,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W8,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA034,WALL_SHELF,W9,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA064,CABINET,BATTERY_CABINET,NORMAL,1,1,30,50,0.15,,
2024-04-01,CHA064,CASHIER_COUNTER,CASHIER_BACK,NORMAL,1,1.754385965,150,120,1.8,,
2024-04-01,CHA064,CASHIER_COUNTER,CASHIER_FRONT,NORMAL,1,1.818181818,100,90,0.9,,
2024-04-01,CHA064,FLOOR,FLOOR,NORMAL,1,1,313,100,3.13,,
2024-04-01,CHA064,GONDOLA,G1,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA064,GONDOLA,G10,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA064,GONDOLA,G11,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA064,GONDOLA,G12,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA064,GONDOLA,G13,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA064,GONDOLA,G14,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA064,GONDOLA,G15,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA064,GONDOLA,G16,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA064,GONDOLA,G17,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA064,GONDOLA,G18,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA064,GONDOLA,G19,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA064,GONDOLA,G2,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA064,GONDOLA,G20,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA064,GONDOLA,G21,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA064,GONDOLA,G22,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA064,GONDOLA,G23,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA064,GONDOLA,G24,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA064,GONDOLA,G25,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA064,GONDOLA,G26,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA064,GONDOLA,G27,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA064,GONDOLA,G28,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA064,GONDOLA,G3,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA064,GONDOLA,G4,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA064,GONDOLA,G5,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA064,GONDOLA,G6,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA064,GONDOLA,G9,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA064,GONDOLA,G9,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA064,TREE_DISPLAY,TREE_DISNEY_DIECAST,NORMAL,1,1.25,40,100,0.4,,
2024-04-01,CHA064,TREE_DISPLAY,TREE_HW,NORMAL,1,1.136363636,120,100,1.2,,
2024-04-01,CHA064,TREE_DISPLAY,TREE_LOL,NORMAL,1,1.470588235,35,100,0.35,,
2024-04-01,CHA064,WALL_SHELF,W1,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA064,WALL_SHELF,W10,NORMAL,1,1.28,90,220,1.98,,
2024-04-01,CHA064,WALL_SHELF,W11,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA064,WALL_SHELF,W12,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA064,WALL_SHELF,W13,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA064,WALL_SHELF,W14,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA064,WALL_SHELF,W15,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA064,WALL_SHELF,W16,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA064,WALL_SHELF,W2,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA064,WALL_SHELF,W3,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA064,WALL_SHELF,W4,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA064,WALL_SHELF,W5,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA064,WALL_SHELF,W6,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA064,WALL_SHELF,W7,NORMAL,1,1.28,90,220,1.98,,
2024-04-01,CHA064,WALL_SHELF,W8,NORMAL,1,1.28,90,220,1.98,,
2024-04-01,CHA064,WALL_SHELF,W9,NORMAL,1,1.28,90,220,1.98,,
2024-04-01,CHA064,WALL_SHELF,WH1,NORMAL,1,1.28,80,190,1.52,,
2024-04-01,CHA003,WALL_SHELF,W20,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W21,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W22,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W23,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W24,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W25,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W26,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W27,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W28,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W29,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W3,NORMAL,1,2.777777778,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W30,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W31,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W32,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W33,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W33,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W34,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W35,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W36,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W37,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W38,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W39,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W4,NORMAL,1,2.777777778,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W40,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W41,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W42,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W43,NORMAL,1,1.28,100,220,2.2,,
2024-04-01,CHA003,WALL_SHELF,W44,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W45,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W46,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W47,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W48,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W49,NORMAL,1,1.28,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W5,NORMAL,1,2.777777778,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W6,NORMAL,1,2.777777778,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W7,NORMAL,1,2.777777778,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W8,NORMAL,1,2.777777778,120,230,2.76,,
2024-04-01,CHA003,WALL_SHELF,W9,NORMAL,1,2.777777778,120,230,2.76,,
2024-04-01,CHA091,CABINET,BATTERY_CABINET,NORMAL,1,1,30,50,0.15,,
2024-04-01,CHA091,CASHIER_COUNTER,CASHIER_BACK,NORMAL,1,1.754385965,150,120,1.8,,
2024-04-01,CHA091,CASHIER_COUNTER,CASHIER_FRONT,NORMAL,1,1.818181818,100,90,0.9,,
2024-04-01,CHA091,GONDOLA,G10,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G11,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G12,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G13,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G14,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA091,GONDOLA,G15,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA091,GONDOLA,G16,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G17,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G18,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA091,GONDOLA,G19,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA091,GONDOLA,G20,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G21,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G22,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA091,GONDOLA,G23,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA091,GONDOLA,G24,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G26,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G27,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G28,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA091,GONDOLA,G29,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA091,GONDOLA,G3,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA091,GONDOLA,G30,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G31,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G32,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G33,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G34,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA091,GONDOLA,G35,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA091,GONDOLA,G36,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G37,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G38,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA091,GONDOLA,G4,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G5,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G6,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G7,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA091,GONDOLA,G8,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA091,GONDOLA,G9,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA091,GONDOLA,GP1,HOT&NEW,1,1.25,90,120,1.08,,
2024-04-01,CHA091,GONDOLA,GP2,HOT&NEW,1,1.25,90,120,1.08,,
2024-04-01,CHA091,PALLET_DISPLAY,P1,NORMAL,1,1,720,100,7.2,,
2024-04-01,CHA091,TREE_DISPLAY,TREE_LOL,NORMAL,1,1.470588235,35,100,0.35,,
2024-04-01,CHA091,TREE_DISPLAY,TREE_PLAYDOH,NORMAL,1,1,157,50,0.785,,
2024-04-01,CHA091,TREE_DISPLAY,TREE_SIKU,NORMAL,1,1.111111111,120,100,1.2,,
2024-04-01,CHA091,TREE_DISPLAY,TREE_SIKU,NORMAL,1,1.111111111,120,100,1.2,,
2024-04-01,CHA091,WALL_SHELF,W1,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W10,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W11,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W12,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W13,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W14,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W15,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W16,NORMAL,1,1.28,90,220,1.98,,
2024-04-01,CHA091,WALL_SHELF,W17,NORMAL,1,1.28,90,220,1.98,,
2024-04-01,CHA091,WALL_SHELF,W18,NORMAL,1,1.28,90,220,1.98,,
2024-04-01,CHA091,WALL_SHELF,W19,NORMAL,1,1.28,90,220,1.98,,
2024-04-01,CHA091,WALL_SHELF,W2,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W20,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W21,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W22,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W23,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W24,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W25,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W26,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W27,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W28,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W29,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W3,NORMAL,1,1.28,90,220,1.98,,
2024-04-01,CHA091,WALL_SHELF,W30,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W31,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W32,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W4,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W5,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W6,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W7,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W8,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA091,WALL_SHELF,W9,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA166,CABINET,BATTERY_CABINET,NORMAL,1,1,30,50,0.15,,
2024-04-01,CHA166,CASHIER_COUNTER,CASHIER_BACK,NORMAL,1,1.754385965,150,120,1.8,,
2024-04-01,CHA166,CASHIER_COUNTER,CASHIER_FRONT,NORMAL,1,1.818181818,105,90,0.945,,
2024-04-01,CHA166,FLOOR,FLOOR,NORMAL,1,1,227,100,2.27,,
2024-04-01,CHA166,GONDOLA,G10,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA166,GONDOLA,G11,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA166,GONDOLA,G12,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA166,GONDOLA,G13,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA166,GONDOLA,G14,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA166,GONDOLA,G15,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA166,GONDOLA,G16,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA166,GONDOLA,G17,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA166,GONDOLA,G18,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA166,GONDOLA,G19,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA166,GONDOLA,G20,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA166,GONDOLA,G21,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA166,GONDOLA,G22,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA166,GONDOLA,G23,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA166,GONDOLA,G24,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA166,GONDOLA,G25,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA166,GONDOLA,G26,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA166,GONDOLA,G27,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA166,GONDOLA,G28,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA166,GONDOLA,G29,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA166,GONDOLA,G3,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA166,GONDOLA,G30,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA166,GONDOLA,G4,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA166,GONDOLA,G5,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA166,GONDOLA,G6,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA166,GONDOLA,G7,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA166,GONDOLA,G8,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA166,GONDOLA,G9,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA166,GASHAPON_DISPLAY,GM1,NORMAL,1,1,168,127,2.1336,,
2024-04-01,CHA166,GONDOLA,GP1,HOT&NEW,1,1.25,90,120,1.08,,
2024-04-01,CHA166,GONDOLA,GP2,HOT&NEW,1,1.25,90,120,1.08,,
2024-04-01,CHA166,ISLAND_DISPLAY,IP1,PROMOTION,1,1,280,100,2.8,,
2024-04-01,CHA166,PALLET_DISPLAY,P1,NORMAL,1,1,800,100,8,,
2024-04-01,CHA166,PALLET_DISPLAY,P3,NORMAL,1,1,320,100,3.2,,
2024-04-01,CHA166,TREE_DISPLAY,TREE_DISNEY_DIECAST,NORMAL,1,1.25,40,100,0.4,,
2024-04-01,CHA166,TREE_DISPLAY,TREE_HW,NORMAL,1,1.136363636,120,100,1.2,,
2024-04-01,CHA166,TREE_DISPLAY,TREE_LOL,NORMAL,1,1.470588235,35,100,0.35,,
2024-04-01,CHA166,TREE_DISPLAY,TREE_PLAYDOH,NORMAL,1,1,157,50,0.785,,
2024-04-01,CHA166,TREE_DISPLAY,TREE_SIKU,NORMAL,1,1.111111111,120,100,1.2,,
2024-04-01,CHA166,WALL_SHELF,W9,NORMAL,1,1.28,90,220,1.98,,
2024-04-01,CHA166,WALL_SHELF,W11,NORMAL,1,1.28,90,220,1.98,,
2024-04-01,CHA166,WALL_SHELF,W12,NORMAL,1,1.28,90,220,1.98,,
2024-04-01,CHA166,WALL_SHELF,W13,NORMAL,1,1.28,90,220,1.98,,
2024-04-01,CHA166,WALL_SHELF,W14,NORMAL,1,1.28,90,220,1.98,,
2024-04-01,CHA166,WALL_SHELF,W15,NORMAL,1,1.28,90,220,1.98,,
2024-04-01,CHA166,WALL_SHELF,W16,NORMAL,1,1.28,90,220,1.98,,
2024-04-01,CHA166,WALL_SHELF,W2,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA166,WALL_SHELF,W3,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA166,WALL_SHELF,W4,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA166,WALL_SHELF,W5,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA166,WALL_SHELF,W6,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA166,WALL_SHELF,W7,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA166,WALL_SHELF,W8,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA166,WALL_SHELF,W10,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA166,WALL_SHELF,W17,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA166,WALL_SHELF,W18,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA166,WALL_SHELF,W1,NORMAL,1,1.28,90,220,1.98,,
2024-04-01,CHA166,WALL_SHELF,W19,NORMAL,1,1.28,120,220,2.64,,
2024-04-01,CHA061,CABINET,BATTERY_CABINET,NORMAL,1,1,30,50,0.15,,
2024-04-01,CHA061,CASHIER_COUNTER,CASHIER_BACK,NORMAL,1,1.754385965,150,120,1.8,,
2024-04-01,CHA061,CASHIER_COUNTER,CASHIER_FRONT,NORMAL,1,1.818181818,100,90,0.9,,
2024-04-01,CHA061,FLOOR,FLOOR,NORMAL,1,1,403,100,4.03,,
2024-04-01,CHA061,GONDOLA,G10,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA061,GONDOLA,G11,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA061,GONDOLA,G12,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA061,GONDOLA,G13,NORMAL,1,1.25,120,120,1.44,,
2024-04-01,CHA061,GONDOLA,G14,NORMAL,1,1.25,90,120,1.08,,
2024-04-01,CHA061,GONDOLA,G15,NORMAL,1,1.25,90,120,1.08,,
